run,ber,timelimit,repetition,Module,throughput:last
Thousand_Runs-416-20200611-02:22:27-45430,1e-7,10,416,Exercise6.client.pppg$o[0].channel,168873.70593789
Thousand_Runs-1096-20200611-02:23:17-45783,1e-7,100,96,Exercise6.client.pppg$o[0].channel,736694.50216615
Thousand_Runs-522-20200611-02:22:33-45517,1e-7,10,522,Exercise6.client.pppg$o[0].channel,176122.50988647
Thousand_Runs-1126-20200611-02:23:23-45790,1e-7,100,126,Exercise6.client.pppg$o[0].channel,719644.18198973
Thousand_Runs-2219-20200611-02:32:28-46158,1e-7,1000,219,Exercise6.client.pppg$o[0].channel,775488.08302835
Thousand_Runs-371-20200611-02:22:25-45417,1e-7,10,371,Exercise6.client.pppg$o[0].channel,176122.50988647
Thousand_Runs-39-20200611-02:22:09-45332,1e-7,10,39,Exercise6.client.pppg$o[0].channel,176122.50988647
Thousand_Runs-2803-20200611-02:48:47-46316,1e-7,1000,803,Exercise6.client.pppg$o[0].channel,785827.52441959
Thousand_Runs-932-20200611-02:22:54-45644,1e-7,10,932,Exercise6.client.pppg$o[0].channel,176122.50988647
Thousand_Runs-2697-20200611-02:45:30-46288,1e-7,1000,697,Exercise6.client.pppg$o[0].channel,801619.47915796
Thousand_Runs-75-20200611-02:22:10-45341,1e-7,10,75,Exercise6.client.pppg$o[0].channel,176122.50988647
Thousand_Runs-2560-20200611-02:41:52-46252,1e-7,1000,560,Exercise6.client.pppg$o[0].channel,756477.64116848
Thousand_Runs-2654-20200611-02:44:21-46277,1e-7,1000,654,Exercise6.client.pppg$o[0].channel,779211.08295093
Thousand_Runs-2323-20200611-02:35:33-46186,1e-7,1000,323,Exercise6.client.pppg$o[0].channel,808953.49185955
Thousand_Runs-2090-20200611-02:28:50-46125,1e-7,1000,90,Exercise6.client.pppg$o[0].channel,770296.01507094
Thousand_Runs-339-20200611-02:22:23-45409,1e-7,10,339,Exercise6.client.pppg$o[0].channel,176122.50988647
Thousand_Runs-738-20200611-02:22:44-45586,1e-7,10,738,Exercise6.client.pppg$o[0].channel,176122.50988647
Thousand_Runs-2573-20200611-02:42:04-46255,1e-7,1000,573,Exercise6.client.pppg$o[0].channel,774656.40152253
Thousand_Runs-2404-20200611-02:37:28-46209,1e-7,1000,404,Exercise6.client.pppg$o[0].channel,779106.65611903
Thousand_Runs-1376-20200611-02:24:14-45945,1e-7,100,376,Exercise6.client.pppg$o[0].channel,650949.32214032
Thousand_Runs-1549-20200611-02:24:48-45988,1e-7,100,549,Exercise6.client.pppg$o[0].channel,688892.32382403
Thousand_Runs-2447-20200611-02:38:45-46223,1e-7,1000,447,Exercise6.client.pppg$o[0].channel,795180.42485456
Thousand_Runs-2058-20200611-02:27:58-46117,1e-7,1000,58,Exercise6.client.pppg$o[0].channel,771596.3816606
Thousand_Runs-1662-20200611-02:25:12-46016,1e-7,100,662,Exercise6.client.pppg$o[0].channel,707763.18659451
Thousand_Runs-2150-20200611-02:30:34-46141,1e-7,1000,150,Exercise6.client.pppg$o[0].channel,764298.51709239
Thousand_Runs-166-20200611-02:22:14-45364,1e-7,10,166,Exercise6.client.pppg$o[0].channel,176122.50988647
Thousand_Runs-123-20200611-02:22:12-45353,1e-7,10,123,Exercise6.client.pppg$o[0].channel,176122.50988647
Thousand_Runs-258-20200611-02:22:19-45389,1e-7,10,258,Exercise6.client.pppg$o[0].channel,176122.50988647
Thousand_Runs-1786-20200611-02:25:37-46047,1e-7,100,786,Exercise6.client.pppg$o[0].channel,722731.51645187
Thousand_Runs-1959-20200611-02:26:16-46090,1e-7,100,959,Exercise6.client.pppg$o[0].channel,602040.72705828
Thousand_Runs-851-20200611-02:22:49-45619,1e-7,10,851,Exercise6.client.pppg$o[0].channel,176122.50988647
Thousand_Runs-1570-20200611-02:24:53-45993,1e-7,100,570,Exercise6.client.pppg$o[0].channel,717111.30388186
Thousand_Runs-1743-20200611-02:25:29-46036,1e-7,100,743,Exercise6.client.pppg$o[0].channel,753011.00425266
Thousand_Runs-2366-20200611-02:36:23-46197,1e-7,1000,366,Exercise6.client.pppg$o[0].channel,793681.97189431
Thousand_Runs-1378-20200611-02:24:15-45945,1e-7,100,378,Exercise6.client.pppg$o[0].channel,737236.3855259
Thousand_Runs-2224-20200611-02:32:34-46162,1e-7,1000,224,Exercise6.client.pppg$o[0].channel,775778.28639333
Thousand_Runs-2015-20200611-02:26:44-46104,1e-7,1000,15,Exercise6.client.pppg$o[0].channel,778751.47687987
Thousand_Runs-846-20200611-02:22:49-45618,1e-7,10,846,Exercise6.client.pppg$o[0].channel,176122.50988647
Thousand_Runs-889-20200611-02:22:52-45632,1e-7,10,889,Exercise6.client.pppg$o[0].channel,176122.50988647
Thousand_Runs-1491-20200611-02:24:38-45973,1e-7,100,491,Exercise6.client.pppg$o[0].channel,664469.8986586
Thousand_Runs-1599-20200611-02:25:00-46000,1e-7,100,599,Exercise6.client.pppg$o[0].channel,690914.48733964
Thousand_Runs-1971-20200611-02:26:19-46093,1e-7,100,971,Exercise6.client.pppg$o[0].channel,707957.66795811
Thousand_Runs-925-20200611-02:22:53-45642,1e-7,10,925,Exercise6.client.pppg$o[0].channel,176122.50988647
Thousand_Runs-1590-20200611-02:24:57-45998,1e-7,100,590,Exercise6.client.pppg$o[0].channel,711034.94603869
Thousand_Runs-880-20200611-02:22:51-45630,1e-7,10,880,Exercise6.client.pppg$o[0].channel,176122.50988647
Thousand_Runs-2719-20200611-02:46:12-46293,1e-7,1000,719,Exercise6.client.pppg$o[0].channel,795523.20354686
Thousand_Runs-2303-20200611-02:34:45-46181,1e-7,1000,303,Exercise6.client.pppg$o[0].channel,733671.02895444
Thousand_Runs-587-20200611-02:22:36-45544,1e-7,10,587,Exercise6.client.pppg$o[0].channel,176122.50988647
Thousand_Runs-1635-20200611-02:25:07-46009,1e-7,100,635,Exercise6.client.pppg$o[0].channel,667144.56227469
Thousand_Runs-2796-20200611-02:48:04-46315,1e-7,1000,796,Exercise6.client.pppg$o[0].channel,760823.37277556
Thousand_Runs-1457-20200611-02:24:30-45965,1e-7,100,457,Exercise6.client.pppg$o[0].channel,651856.75740044
Thousand_Runs-1414-20200611-02:24:21-45954,1e-7,100,414,Exercise6.client.pppg$o[0].channel,689148.26894681
Thousand_Runs-1477-20200611-02:24:34-45970,1e-7,100,477,Exercise6.client.pppg$o[0].channel,694766.01103459
Thousand_Runs-351-20200611-02:22:24-45411,1e-7,10,351,Exercise6.client.pppg$o[0].channel,176122.50988647
Thousand_Runs-488-20200611-02:22:31-45489,1e-7,10,488,Exercise6.client.pppg$o[0].channel,176122.50988647
Thousand_Runs-1046-20200611-02:23:06-45674,1e-7,100,46,Exercise6.client.pppg$o[0].channel,673742.53438296
Thousand_Runs-1089-20200611-02:23:15-45690,1e-7,100,89,Exercise6.client.pppg$o[0].channel,594748.11650997
Thousand_Runs-1892-20200611-02:26:00-46074,1e-7,100,892,Exercise6.client.pppg$o[0].channel,612211.45044697
Thousand_Runs-2078-20200611-02:28:25-46122,1e-7,1000,78,Exercise6.client.pppg$o[0].channel,797134.27124917
Thousand_Runs-445-20200611-02:22:29-45449,1e-7,10,445,Exercise6.client.pppg$o[0].channel,176122.50988647
Thousand_Runs-186-20200611-02:22:15-45370,1e-7,10,186,Exercise6.client.pppg$o[0].channel,176122.50988647
Thousand_Runs-623-20200611-02:22:38-45555,1e-7,10,623,Exercise6.client.pppg$o[0].channel,176122.50988647
Thousand_Runs-666-20200611-02:22:40-45566,1e-7,10,666,Exercise6.client.pppg$o[0].channel,176107.65316735
Thousand_Runs-1815-20200611-02:25:45-46054,1e-7,100,815,Exercise6.client.pppg$o[0].channel,747256.01167641
Thousand_Runs-238-20200611-02:22:18-45384,1e-7,10,238,Exercise6.client.pppg$o[0].channel,176122.50988647
Thousand_Runs-524-20200611-02:22:33-45518,1e-7,10,524,Exercise6.client.pppg$o[0].channel,176122.50988647
Thousand_Runs-272-20200611-02:22:20-45393,1e-7,10,272,Exercise6.client.pppg$o[0].channel,176122.50988647
Thousand_Runs-567-20200611-02:22:35-45539,1e-7,10,567,Exercise6.client.pppg$o[0].channel,176122.50988647
Thousand_Runs-745-20200611-02:22:44-45589,1e-7,10,745,Exercise6.client.pppg$o[0].channel,176122.50988647
Thousand_Runs-1017-20200611-02:23:01-45667,1e-7,100,17,Exercise6.client.pppg$o[0].channel,715664.14347806
Thousand_Runs-1556-20200611-02:24:49-45990,1e-7,100,556,Exercise6.client.pppg$o[0].channel,700355.06698509
Thousand_Runs-1858-20200611-02:25:54-46065,1e-7,100,858,Exercise6.client.pppg$o[0].channel,711870.84616145
Thousand_Runs-1299-20200611-02:23:59-45925,1e-7,100,299,Exercise6.client.pppg$o[0].channel,780454.11628081
Thousand_Runs-702-20200611-02:22:42-45576,1e-7,10,702,Exercise6.client.pppg$o[0].channel,176122.50988647
Thousand_Runs-1051-20200611-02:23:09-45676,1e-7,100,51,Exercise6.client.pppg$o[0].channel,694575.92803906
Thousand_Runs-2976-20200611-02:53:29-46369,1e-7,1000,976,Exercise6.client.pppg$o[0].channel,766198.25619209
Thousand_Runs-2503-20200611-02:40:26-46237,1e-7,1000,503,Exercise6.client.pppg$o[0].channel,734524.05344743
Thousand_Runs-116-20200611-02:22:12-45352,1e-7,10,116,Exercise6.client.pppg$o[0].channel,176122.50988647
Thousand_Runs-1313-20200611-02:24:01-45929,1e-7,100,313,Exercise6.client.pppg$o[0].channel,726075.03506721
Thousand_Runs-2546-20200611-02:41:38-46248,1e-7,1000,546,Exercise6.client.pppg$o[0].channel,785189.42447706
Thousand_Runs-193-20200611-02:22:16-45371,1e-7,10,193,Exercise6.client.pppg$o[0].channel,176122.50988647
Thousand_Runs-1885-20200611-02:25:58-46072,1e-7,100,885,Exercise6.client.pppg$o[0].channel,687668.26179778
Thousand_Runs-2510-20200611-02:40:24-46239,1e-7,1000,510,Exercise6.client.pppg$o[0].channel,772040.39861361
Thousand_Runs-301-20200611-02:22:21-45399,1e-7,10,301,Exercise6.client.pppg$o[0].channel,326067.33252179
Thousand_Runs-1779-20200611-02:25:37-46045,1e-7,100,779,Exercise6.client.pppg$o[0].channel,687429.06680012
Thousand_Runs-2625-20200611-02:43:43-46270,1e-7,1000,625,Exercise6.client.pppg$o[0].channel,791759.97769831
Thousand_Runs-2020-20200611-02:26:51-46106,1e-7,1000,20,Exercise6.client.pppg$o[0].channel,794098.12352343
Thousand_Runs-1808-20200611-02:25:42-46053,1e-7,100,808,Exercise6.client.pppg$o[0].channel,761766.28410517
Thousand_Runs-2519-20200611-02:40:53-46241,1e-7,1000,519,Exercise6.client.pppg$o[0].channel,780731.73284109
Thousand_Runs-2580-20200611-02:42:18-46259,1e-7,1000,580,Exercise6.client.pppg$o[0].channel,759387.88003206
Thousand_Runs-1390-20200611-02:24:17-45948,1e-7,100,390,Exercise6.client.pppg$o[0].channel,618030.29613037
Thousand_Runs-1736-20200611-02:25:25-46035,1e-7,100,736,Exercise6.client.pppg$o[0].channel,651647.39989607
Thousand_Runs-265-20200611-02:22:19-45392,1e-7,10,265,Exercise6.client.pppg$o[0].channel,176122.50988647
Thousand_Runs-2474-20200611-02:39:28-46230,1e-7,1000,474,Exercise6.client.pppg$o[0].channel,784457.60634639
Thousand_Runs-159-20200611-02:22:14-45362,1e-7,10,159,Exercise6.client.pppg$o[0].channel,176122.50988647
Thousand_Runs-1921-20200611-02:26:07-46081,1e-7,100,921,Exercise6.client.pppg$o[0].channel,708321.55572163
Thousand_Runs-2145-20200611-02:30:28-46140,1e-7,1000,145,Exercise6.client.pppg$o[0].channel,802666.6266877
Thousand_Runs-1714-20200611-02:25:23-46029,1e-7,100,714,Exercise6.client.pppg$o[0].channel,774653.55951013
Thousand_Runs-2875-20200611-02:50:42-46338,1e-7,1000,875,Exercise6.client.pppg$o[0].channel,803124.32694196
Thousand_Runs-2188-20200611-02:31:17-46151,1e-7,1000,188,Exercise6.client.pppg$o[0].channel,774514.63845473
Thousand_Runs-1964-20200611-02:26:15-46092,1e-7,100,964,Exercise6.client.pppg$o[0].channel,738593.90598957
Thousand_Runs-2395-20200611-02:37:21-46204,1e-7,1000,395,Exercise6.client.pppg$o[0].channel,786189.63830272
Thousand_Runs-630-20200611-02:22:38-45557,1e-7,10,630,Exercise6.client.pppg$o[0].channel,169858.51774077
Thousand_Runs-2832-20200611-02:49:20-46324,1e-7,1000,832,Exercise6.client.pppg$o[0].channel,764663.47087696
Thousand_Runs-673-20200611-02:22:40-45568,1e-7,10,673,Exercise6.client.pppg$o[0].channel,245780.66873708
Thousand_Runs-517-20200611-02:22:32-45511,1e-7,10,517,Exercise6.client.pppg$o[0].channel,176122.50988647
Thousand_Runs-1024-20200611-02:23:01-45669,1e-7,100,24,Exercise6.client.pppg$o[0].channel,673816.76368589
Thousand_Runs-344-20200611-02:22:23-45412,1e-7,10,344,Exercise6.client.pppg$o[0].channel,176122.50988647
Thousand_Runs-2954-20200611-02:52:52-46363,1e-7,1000,954,Exercise6.client.pppg$o[0].channel,753456.54499661
Thousand_Runs-46-20200611-02:22:09-45334,1e-7,10,46,Exercise6.client.pppg$o[0].channel,176122.50988647
Thousand_Runs-80-20200611-02:22:10-45343,1e-7,10,80,Exercise6.client.pppg$o[0].channel,176122.50988647
Thousand_Runs-1277-20200611-02:23:54-45920,1e-7,100,277,Exercise6.client.pppg$o[0].channel,699524.34076738
Thousand_Runs-1155-20200611-02:23:29-45819,1e-7,100,155,Exercise6.client.pppg$o[0].channel,679469.75148901
Thousand_Runs-594-20200611-02:22:36-45546,1e-7,10,594,Exercise6.client.pppg$o[0].channel,176122.50988647
Thousand_Runs-767-20200611-02:22:45-45595,1e-7,10,767,Exercise6.client.pppg$o[0].channel,171111.31616991
Thousand_Runs-1198-20200611-02:23:38-45899,1e-7,100,198,Exercise6.client.pppg$o[0].channel,546243.04300928
Thousand_Runs-1234-20200611-02:23:45-45908,1e-7,100,234,Exercise6.client.pppg$o[0].channel,693080.23096754
Thousand_Runs-7-20200611-02:22:07-45324,1e-7,10,7,Exercise6.client.pppg$o[0].channel,176122.50988647
Thousand_Runs-551-20200611-02:22:34-45534,1e-7,10,551,Exercise6.client.pppg$o[0].channel,236545.97262809
Thousand_Runs-2911-20200611-02:51:39-46349,1e-7,1000,911,Exercise6.client.pppg$o[0].channel,789110.73564589
Thousand_Runs-423-20200611-02:22:27-45431,1e-7,10,423,Exercise6.client.pppg$o[0].channel,176122.50988647
Thousand_Runs-1687-20200611-02:25:17-46022,1e-7,100,687,Exercise6.client.pppg$o[0].channel,609887.6688202
Thousand_Runs-2906-20200611-02:51:33-46347,1e-7,1000,906,Exercise6.client.pppg$o[0].channel,787094.92964179
Thousand_Runs-2809-20200611-02:48:37-46318,1e-7,1000,809,Exercise6.client.pppg$o[0].channel,785829.20285886
Thousand_Runs-1962-20200611-02:26:16-46091,1e-7,100,962,Exercise6.client.pppg$o[0].channel,632863.57360418
Thousand_Runs-616-20200611-02:22:38-45553,1e-7,10,616,Exercise6.client.pppg$o[0].channel,176122.50988647
Thousand_Runs-1342-20200611-02:24:08-45936,1e-7,100,342,Exercise6.client.pppg$o[0].channel,710368.99753463
Thousand_Runs-180-20200611-02:22:15-45368,1e-7,10,180,Exercise6.client.pppg$o[0].channel,176107.65316735
Thousand_Runs-1504-20200611-02:24:39-45977,1e-7,100,504,Exercise6.client.pppg$o[0].channel,679165.28422373
Thousand_Runs-1601-20200611-02:24:59-46001,1e-7,100,601,Exercise6.client.pppg$o[0].channel,719801.87334035
Thousand_Runs-1229-20200611-02:23:44-45907,1e-7,100,229,Exercise6.client.pppg$o[0].channel,719609.34539139
Thousand_Runs-896-20200611-02:22:52-45634,1e-7,10,896,Exercise6.client.pppg$o[0].channel,176122.50988647
Thousand_Runs-1040-20200611-02:23:04-45673,1e-7,100,40,Exercise6.client.pppg$o[0].channel,676661.54977679
Thousand_Runs-799-20200611-02:22:47-45605,1e-7,10,799,Exercise6.client.pppg$o[0].channel,176122.50988647
Thousand_Runs-2292-20200611-02:34:21-46179,1e-7,1000,292,Exercise6.client.pppg$o[0].channel,770137.69576524
Thousand_Runs-2825-20200611-02:49:04-46322,1e-7,1000,825,Exercise6.client.pppg$o[0].channel,744945.04609045
Thousand_Runs-713-20200611-02:22:42-45579,1e-7,10,713,Exercise6.client.pppg$o[0].channel,176122.50988647
Thousand_Runs-1245-20200611-02:23:48-45911,1e-7,100,245,Exercise6.client.pppg$o[0].channel,715294.48246448
Thousand_Runs-810-20200611-02:22:47-45608,1e-7,10,810,Exercise6.client.pppg$o[0].channel,176122.50988647
Thousand_Runs-1148-20200611-02:23:27-45800,1e-7,100,148,Exercise6.client.pppg$o[0].channel,538749.95148539
Thousand_Runs-2647-20200611-02:44:24-46275,1e-7,1000,647,Exercise6.client.pppg$o[0].channel,764548.64189518
Thousand_Runs-2922-20200611-02:51:59-46353,1e-7,1000,922,Exercise6.client.pppg$o[0].channel,764388.16566525
Thousand_Runs-2438-20200611-02:38:34-46221,1e-7,1000,438,Exercise6.client.pppg$o[0].channel,753599.10631672
Thousand_Runs-1230-20200611-02:23:45-45907,1e-7,100,230,Exercise6.client.pppg$o[0].channel,639464.07717524
Thousand_Runs-2535-20200611-02:41:19-46245,1e-7,1000,535,Exercise6.client.pppg$o[0].channel,754745.91155199
Thousand_Runs-970-20200611-02:22:56-45655,1e-7,10,970,Exercise6.client.pppg$o[0].channel,176122.50988647
Thousand_Runs-2002-20200611-02:26:37-46101,1e-7,1000,2,Exercise6.client.pppg$o[0].channel,758961.41759192
Thousand_Runs-695-20200611-02:22:41-45574,1e-7,10,695,Exercise6.client.pppg$o[0].channel,176122.50988647
Thousand_Runs-2810-20200611-02:48:44-46318,1e-7,1000,810,Exercise6.client.pppg$o[0].channel,777962.55897179
Thousand_Runs-857-20200611-02:22:50-45622,1e-7,10,857,Exercise6.client.pppg$o[0].channel,176122.50988647
Thousand_Runs-1802-20200611-02:25:41-46051,1e-7,100,802,Exercise6.client.pppg$o[0].channel,721071.43657176
Thousand_Runs-2179-20200611-02:31:34-46148,1e-7,1000,179,Exercise6.client.pppg$o[0].channel,761655.62204767
Thousand_Runs-1705-20200611-02:25:20-46027,1e-7,100,705,Exercise6.client.pppg$o[0].channel,685795.31157553
Thousand_Runs-1214-20200611-02:23:42-45903,1e-7,100,214,Exercise6.client.pppg$o[0].channel,564562.45102607
Thousand_Runs-2276-20200611-02:33:55-46175,1e-7,1000,276,Exercise6.client.pppg$o[0].channel,767455.26952096
Thousand_Runs-954-20200611-02:22:55-45650,1e-7,10,954,Exercise6.client.pppg$o[0].channel,176122.50988647
Thousand_Runs-2551-20200611-02:41:45-46249,1e-7,1000,551,Exercise6.client.pppg$o[0].channel,760350.44615418
Thousand_Runs-2566-20200611-02:42:05-46253,1e-7,1000,566,Exercise6.client.pppg$o[0].channel,770134.53518135
Thousand_Runs-1446-20200611-02:24:28-45962,1e-7,100,446,Exercise6.client.pppg$o[0].channel,724942.39255751
Thousand_Runs-1543-20200611-02:24:48-45986,1e-7,100,543,Exercise6.client.pppg$o[0].channel,696849.18734772
Thousand_Runs-2663-20200611-02:44:49-46279,1e-7,1000,663,Exercise6.client.pppg$o[0].channel,809858.7975768
Thousand_Runs-1261-20200611-02:23:51-45915,1e-7,100,261,Exercise6.client.pppg$o[0].channel,734804.77905832
Thousand_Runs-2760-20200611-02:47:11-46304,1e-7,1000,760,Exercise6.client.pppg$o[0].channel,787943.29151211
Thousand_Runs-2848-20200611-02:49:50-46331,1e-7,1000,848,Exercise6.client.pppg$o[0].channel,819214.36807184
Thousand_Runs-598-20200611-02:22:36-45547,1e-7,10,598,Exercise6.client.pppg$o[0].channel,176122.50988647
Thousand_Runs-1133-20200611-02:23:24-45792,1e-7,100,133,Exercise6.client.pppg$o[0].channel,664618.94053164
Thousand_Runs-2632-20200611-02:43:38-46272,1e-7,1000,632,Exercise6.client.pppg$o[0].channel,763326.67187418
Thousand_Runs-37-20200611-02:22:08-45332,1e-7,10,37,Exercise6.client.pppg$o[0].channel,176122.50988647
Thousand_Runs-873-20200611-02:22:51-45627,1e-7,10,873,Exercise6.client.pppg$o[0].channel,176122.50988647
Thousand_Runs-1349-20200611-02:24:08-45938,1e-7,100,349,Exercise6.client.pppg$o[0].channel,727490.19849817
Thousand_Runs-2961-20200611-02:53:09-46365,1e-7,1000,961,Exercise6.client.pppg$o[0].channel,784165.80090978
Thousand_Runs-21-20200611-02:22:08-45328,1e-7,10,21,Exercise6.client.pppg$o[0].channel,176122.50988647
Thousand_Runs-1907-20200611-02:26:05-46077,1e-7,100,907,Exercise6.client.pppg$o[0].channel,715136.2885848
Thousand_Runs-299-20200611-02:22:21-45400,1e-7,10,299,Exercise6.client.pppg$o[0].channel,176122.50988647
Thousand_Runs-2334-20200611-02:35:30-46189,1e-7,1000,334,Exercise6.client.pppg$o[0].channel,774628.31318253
Thousand_Runs-125-20200611-02:22:12-45354,1e-7,10,125,Exercise6.client.pppg$o[0].channel,176122.50988647
Thousand_Runs-655-20200611-02:22:39-45563,1e-7,10,655,Exercise6.client.pppg$o[0].channel,176122.50988647
Thousand_Runs-680-20200611-02:22:41-45571,1e-7,10,680,Exercise6.client.pppg$o[0].channel,176122.50988647
Thousand_Runs-2880-20200611-02:50:49-46340,1e-7,1000,880,Exercise6.client.pppg$o[0].channel,764382.47552639
Thousand_Runs-400-20200611-02:22:26-45425,1e-7,10,400,Exercise6.client.pppg$o[0].channel,176122.50988647
Thousand_Runs-930-20200611-02:22:54-45643,1e-7,10,930,Exercise6.client.pppg$o[0].channel,332028.39136318
Thousand_Runs-1087-20200611-02:23:16-45689,1e-7,100,87,Exercise6.client.pppg$o[0].channel,627025.54074154
Thousand_Runs-2406-20200611-02:37:41-46209,1e-7,1000,406,Exercise6.client.pppg$o[0].channel,754727.11645466
Thousand_Runs-2767-20200611-02:47:30-46305,1e-7,1000,767,Exercise6.client.pppg$o[0].channel,786480.2680641
Thousand_Runs-2776-20200611-02:47:37-46310,1e-7,1000,776,Exercise6.client.pppg$o[0].channel,765742.56612111
Thousand_Runs-2047-20200611-02:27:38-46114,1e-7,1000,47,Exercise6.client.pppg$o[0].channel,769107.3191398
Thousand_Runs-2695-20200611-02:45:40-46287,1e-7,1000,695,Exercise6.client.pppg$o[0].channel,758334.20800756
Thousand_Runs-486-20200611-02:22:31-45484,1e-7,10,486,Exercise6.client.pppg$o[0].channel,206537.52363208
Thousand_Runs-1284-20200611-02:23:54-45922,1e-7,100,284,Exercise6.client.pppg$o[0].channel,653079.81087097
Thousand_Runs-1745-20200611-02:25:29-46037,1e-7,100,745,Exercise6.client.pppg$o[0].channel,708287.25326088
Thousand_Runs-213-20200611-02:22:17-45376,1e-7,10,213,Exercise6.client.pppg$o[0].channel,176122.50988647
